Date,Close,High,Low,Ticker
2005-02-07,90.3728485107422,90.72657775878906,90.181640625,IBM
2005-02-08,89.99044036865234,90.47801208496094,89.99044036865234,IBM
2005-02-09,88.62332916259766,90.65965270996094,88.4703598022461,IBM
2005-02-10,88.6806869506836,89.0057373046875,88.24092102050781,IBM
2005-02-11,89.19693756103516,89.83747863769531,88.43212127685547,IBM
2005-02-14,89.45507049560547,89.8852767944336,89.06309509277344,IBM
2005-02-15,90.181640625,90.5066909790039,89.36902618408203,IBM
2005-02-16,90.45889282226562,90.7935028076172,90.05735778808594,IBM
2005-02-17,89.62715148925781,90.59273529052734,89.61759185791016,IBM
2005-02-18,89.16825866699219,90.10516357421876,88.81452941894531,IBM
2005-02-22,88.26004028320312,89.38814544677734,88.17399597167969,IBM
2005-02-23,88.04971313476562,88.37476348876953,87.5239028930664,IBM
2005-02-24,88.56596374511719,88.99617767333984,87.81070709228516,IBM
2005-02-25,88.71892547607422,88.71892547607422,88.23136138916016,IBM
2005-02-28,88.50860595703125,88.6806869506836,88.34607696533203,IBM
2005-03-01,89.19693756103516,89.32122039794922,88.5181655883789,IBM
2005-03-02,88.83364868164062,89.6080322265625,88.67112731933594,IBM
2005-03-03,88.34607696533203,89.11090087890625,88.14531707763672,IBM
2005-03-04,88.3078384399414,89.08221435546875,88.29827880859375,IBM
2005-03-07,87.57170104980469,88.44168090820312,87.56214141845703,IBM
2005-03-08,88.0783920288086,88.48948669433594,87.66730499267578,IBM
2005-03-09,88.2887191772461,88.9101333618164,87.96366882324219,IBM
2005-03-10,88.34607696533203,88.71892547607422,88.04015350341797,IBM
2005-03-11,87.48565673828125,88.34607696533203,87.18929290771484,IBM
2005-03-14,87.85850524902344,87.99235534667969,87.4760971069336,IBM
2005-03-15,87.36137390136719,88.21223449707031,87.18929290771484,IBM
2005-03-16,86.66348266601562,87.38050079345703,86.28107452392578,IBM
2005-03-17,85.90821838378906,86.6921615600586,85.75525665283203,IBM
2005-03-18,85.35372924804688,85.94646453857422,85.17208099365234,IBM
2005-03-21,85.57361602783203,86.30975341796875,85.34416961669922,IBM
2005-03-22,85.56405639648438,86.36711120605469,85.33460998535156,IBM
2005-03-23,86.53919982910156,87.16061401367188,85.86997985839844,IBM
2005-03-24,86.7112808227539,87.5239028930664,86.7112808227539,IBM
2005-03-28,87.03633117675781,87.60037994384766,86.63479614257812,IBM
2005-03-29,86.61567687988281,87.06501007080078,86.21414947509766,IBM
2005-03-30,86.6921615600586,86.88336181640625,86.34799194335938,IBM
2005-03-31,87.36137390136719,87.39006042480469,86.25238800048828,IBM
2005-04-01,86.46271514892578,87.72466278076172,86.08030700683594,IBM
2005-04-04,86.34799194335938,86.63479614257812,85.82218170166016,IBM
2005-04-05,85.63097381591797,86.35755157470703,85.33460998535156,IBM
2005-04-06,85.08604431152344,85.44933319091797,84.80879211425781,IBM
2005-04-07,84.55066680908203,85.2772445678711,84.22562408447266,IBM
2005-04-08,83.74761199951172,84.56979370117188,83.65200805664062,IBM
2005-04-11,82.4091796875,83.70936584472656,82.30401611328125,IBM
2005-04-12,81.97896575927734,82.44741821289062,81.42447662353516,IBM
2005-04-13,80.85086059570312,82.18929290771484,80.53536987304688,IBM
2005-04-14,79.96176147460938,81.65392303466797,79.79923248291016,IBM
2005-04-15,73.32695770263672,76.15679168701172,72.97322845458984,IBM
2005-04-18,73.27915954589844,74.3307876586914,72.79158782958984,IBM
2005-04-19,72.16061401367188,73.80496978759766,71.94072723388672,IBM
2005-04-20,68.84320831298828,72.53346252441406,68.69024658203125,IBM
2005-04-21,70.77437591552734,70.84130096435547,69.59847259521484,IBM
2005-04-22,70.94646453857422,71.4149169921875,70.03823852539062,IBM
2005-04-25,71.32887268066406,72.39006042480469,70.79350280761719,IBM
2005-04-26,72.11280822753906,73.59464263916016,71.36711120605469,IBM
2005-04-27,73.66156768798828,73.78585052490234,72.17973327636719,IBM
2005-04-28,72.57170104980469,73.71892547607422,72.32313537597656,IBM
2005-04-29,73.02103424072266,73.69024658203125,72.57170104980469,IBM
2005-05-02,73.14531707763672,73.8910140991211,72.6864242553711,IBM
2005-05-03,73.1070785522461,73.57552337646484,72.5908203125,IBM
2005-05-04,73.69024658203125,73.80496978759766,73.13575744628906,IBM
2005-05-05,72.17973327636719,74.6749496459961,72.01720428466797,IBM
2005-05-06,71.95028686523438,72.58126068115234,71.67304229736328,IBM
2005-05-09,71.68260192871094,72.14149475097656,71.42447662353516,IBM
2005-05-10,70.07648468017578,71.47227478027344,69.82791900634766,IBM
2005-05-11,70.05735778808594,70.44933319091797,69.32122039794922,IBM
2005-05-12,69.42638397216797,70.55449676513672,69.31166076660156,IBM
2005-05-13,69.94264221191406,70.61185455322266,69.3307876586914,IBM
2005-05-16,71.07074737548828,71.21414947509766,69.87571716308594,IBM
2005-05-17,71.02294158935547,71.15679168701172,70.10516357421875,IBM
2005-05-18,73.00191497802734,73.44168090820312,71.40535736083984,IBM
2005-05-19,73.76673126220703,74.22562408447266,73.011474609375,IBM
2005-05-20,73.04971313476562,73.88145446777344,73.00191497802734,IBM
2005-05-23,73.14531707763672,73.56596374511719,72.65774536132812,IBM
2005-05-24,72.4760971069336,73.14531707763672,72.23709106445312,IBM
2005-05-25,72.65774536132812,72.6864242553711,71.86424255371094,IBM
2005-05-26,73.74761199951172,74.0057373046875,72.93498992919922,IBM
2005-05-27,73.70936584472656,73.84320831298828,73.16443634033203,IBM
2005-05-31,72.22753143310547,74.0057373046875,72.17973327636719,IBM
2005-06-01,73.46080017089844,74.09178161621094,72.24665069580078,IBM
2005-06-02,73.94837188720703,73.98661804199219,73.3078384399414,IBM
2005-06-03,72.45697784423828,73.70936584472656,72.4091796875,IBM
2005-06-06,71.70172119140625,72.56214141845703,71.62523651123047,IBM
2005-06-07,71.73995971679688,72.74378967285156,71.70172119140625,IBM
2005-06-08,71.51051330566406,72.0841293334961,71.34799194335938,IBM
2005-06-09,71.63479614257812,72.15105438232422,70.96558380126953,IBM
2005-06-10,71.4818344116211,71.74951934814453,70.84130096435547,IBM
