Date,Close,High,Low,Ticker
2005-02-07,0.0,42.52000045776367,42.2599983215332,GM
2005-02-08,0.0,42.59999847412109,42.0099983215332,GM
2005-02-09,0.0,42.27999877929688,41.75,GM
2005-02-10,0.0,42.45000076293945,41.68000030517578,GM
2005-02-11,0.0,42.9900016784668,42.0,GM
2005-02-14,0.0,42.900001525878906,42.54999923706055,GM
2005-02-15,0.0,42.84999847412109,42.380001068115234,GM
2005-02-16,0.0,42.72999954223633,42.15999984741211,GM
2005-02-17,0.0,42.45000076293945,41.5099983215332,GM
2005-02-18,0.0,42.22999954223633,41.7400016784668,GM
2005-02-22,0.0,41.45000076293945,40.09999847412109,GM
2005-02-23,0.0,40.59999847412109,39.630001068115234,GM
2005-02-24,0.0,39.77999877929688,38.880001068115234,GM
2005-02-25,0.0,40.61000061035156,39.619998931884766,GM
2005-02-28,0.0,40.650001525878906,40.02000045776367,GM
2005-03-01,0.0,40.18000030517578,39.84000015258789,GM
2005-03-02,0.0,40.18999862670898,39.77999877929688,GM
2005-03-03,0.0,40.150001525878906,39.70000076293945,GM
2005-03-04,0.0,40.150001525878906,39.70000076293945,GM
2005-03-07,0.0,40.27000045776367,39.790000915527344,GM
2005-03-08,0.0,40.13999938964844,39.84999847412109,GM
2005-03-09,0.0,39.900001525878906,39.47999954223633,GM
2005-03-10,0.0,39.88999938964844,39.40999984741211,GM
2005-03-11,0.0,40.0,39.36000061035156,GM
2005-03-14,0.0,39.66999816894531,38.7599983215332,GM
2005-03-15,0.0,39.9900016784668,39.54999923706055,GM
2005-03-16,0.0,39.84000015258789,38.65999984741211,GM
2005-03-17,0.0,39.0099983215332,38.52000045776367,GM
2005-03-18,0.0,39.09999847412109,38.68999862670898,GM
2005-03-21,0.0,38.66999816894531,37.5099983215332,GM
2005-03-22,0.0,38.380001068115234,37.81999969482422,GM
2005-03-23,0.0,37.970001220703125,37.43999862670898,GM
2005-03-24,0.0,38.33000183105469,37.59999847412109,GM
2005-03-28,0.0,38.790000915527344,38.20000076293945,GM
2005-03-29,0.0,38.650001525878906,37.65999984741211,GM
2005-03-30,0.0,38.41999816894531,37.83000183105469,GM
2005-03-31,0.0,38.63999938964844,38.09999847412109,GM
2005-04-01,0.0,38.75,36.959999084472656,GM
2005-04-04,0.0,38.04999923706055,37.310001373291016,GM
2005-04-05,0.0,38.34999847412109,37.470001220703125,GM
2005-04-06,0.0,38.310001373291016,37.70000076293945,GM
2005-04-07,0.0,37.70000076293945,37.22999954223633,GM
2005-04-08,0.0,37.77999877929688,37.29999923706055,GM
2005-04-11,0.0,37.9900016784668,37.36000061035156,GM
2005-04-12,0.0,38.7400016784668,37.630001068115234,GM
2005-04-13,0.0,38.560001373291016,37.77000045776367,GM
2005-04-14,0.0,37.77000045776367,37.08000183105469,GM
2005-04-15,0.0,36.95000076293945,35.75,GM
2005-04-18,0.0,36.83000183105469,36.02999877929688,GM
2005-04-19,0.0,36.7400016784668,36.220001220703125,GM
2005-04-20,0.0,36.09000015258789,35.279998779296875,GM
2005-04-21,0.0,36.66999816894531,35.900001525878906,GM
2005-04-22,0.0,36.66999816894531,35.66999816894531,GM
2005-04-25,0.0,36.59000015258789,36.0,GM
2005-04-26,0.0,36.77000045776367,36.0099983215332,GM
2005-04-27,0.0,36.59000015258789,35.880001068115234,GM
2005-04-28,0.0,35.86000061035156,34.88999938964844,GM
2005-04-29,0.0,35.4900016784668,34.560001373291016,GM
2005-05-02,0.0,36.400001525878906,35.540000915527344,GM
2005-05-03,0.0,37.09000015258789,35.68000030517578,GM
2005-05-04,0.0,37.20000076293945,36.65999984741211,GM
2005-05-05,0.0,37.43000030517578,36.65999984741211,GM
2005-05-06,0.0,37.47999954223633,37.040000915527344,GM
2005-05-09,0.0,37.34000015258789,36.97999954223633,GM
2005-05-10,0.0,36.88999938964844,36.2400016784668,GM
2005-05-11,0.0,36.63999938964844,35.849998474121094,GM
2005-05-12,0.0,36.95000076293945,36.18000030517578,GM
2005-05-13,0.0,36.84999847412109,36.130001068115234,GM
2005-05-16,0.0,37.369998931884766,36.43000030517578,GM
2005-05-17,0.0,39.36000061035156,38.59999847412109,GM
2005-05-18,0.0,39.880001068115234,38.93000030517578,GM
2005-05-19,0.0,40.25,39.77999877929688,GM
2005-05-20,0.0,40.150001525878906,39.27000045776367,GM
2005-05-23,0.0,40.34000015258789,39.93000030517578,GM
2005-05-24,0.0,39.97999954223633,39.59999847412109,GM
2005-05-25,0.0,39.86000061035156,39.130001068115234,GM
2005-05-26,0.0,40.11000061035156,39.47999954223633,GM
2005-05-27,0.0,40.040000915527344,39.75,GM
2005-05-31,0.0,39.95000076293945,39.33000183105469,GM
2005-06-01,0.0,40.04999923706055,39.16999816894531,GM
2005-06-02,0.0,40.4900016784668,39.83000183105469,GM
2005-06-03,0.0,40.470001220703125,39.650001525878906,GM
2005-06-06,0.0,40.02000045776367,39.720001220703125,GM
2005-06-07,0.0,40.79999923706055,39.959999084472656,GM
2005-06-08,0.0,40.41999816894531,39.59999847412109,GM
