Date,Close,High,Low,Ticker
2005-02-07,55.400001525878906,55.41999816894531,54.61000061035156,XOM
2005-02-08,55.77999877929688,55.900001525878906,54.84000015258789,XOM
2005-02-09,55.540000915527344,55.83000183105469,55.09000015258789,XOM
2005-02-10,56.34000015258789,56.619998931884766,55.59999847412109,XOM
2005-02-11,56.11000061035156,56.869998931884766,55.959999084472656,XOM
2005-02-14,56.83000183105469,56.84999847412109,56.06999969482422,XOM
2005-02-15,56.91999816894531,56.93999862670898,56.52000045776367,XOM
2005-02-16,58.47999954223633,58.70000076293945,56.84000015258789,XOM
2005-02-17,58.130001068115234,58.93999862670898,58.02000045776367,XOM
2005-02-18,59.40999984741211,59.84999847412109,58.02000045776367,XOM
2005-02-22,58.25,60.08000183105469,58.25,XOM
2005-02-23,59.41999816894531,59.540000915527344,58.369998931884766,XOM
2005-02-24,61.130001068115234,61.20000076293945,59.52999877929688,XOM
2005-02-25,63.2599983215332,63.68999862670898,61.5,XOM
2005-02-28,63.310001373291016,64.04000091552734,62.09999847412109,XOM
2005-03-01,62.09999847412109,63.119998931884766,61.9900016784668,XOM
2005-03-02,62.68000030517578,63.16999816894531,62.02999877929688,XOM
2005-03-03,63.04999923706055,63.130001068115234,62.29999923706055,XOM
2005-03-04,63.56999969482422,64.01000213623047,62.75,XOM
2005-03-07,63.0,63.59999847412109,62.58000183105469,XOM
2005-03-08,63.09999847412109,63.59999847412109,62.79999923706055,XOM
2005-03-09,60.790000915527344,64.37000274658203,60.70000076293945,XOM
2005-03-10,60.369998931884766,61.040000915527344,59.5,XOM
2005-03-11,61.04999923706055,61.59000015258789,60.16999816894531,XOM
2005-03-14,61.27999877929688,61.5,60.040000915527344,XOM
2005-03-15,60.34999847412109,61.86000061035156,60.27000045776367,XOM
2005-03-16,60.290000915527344,60.84999847412109,59.470001220703125,XOM
2005-03-17,61.4900016784668,61.63999938964844,60.63999938964844,XOM
2005-03-18,62.650001525878906,62.84999847412109,61.52999877929688,XOM
2005-03-21,62.150001525878906,62.97999954223633,61.79999923706055,XOM
2005-03-22,60.900001525878906,62.84000015258789,60.810001373291016,XOM
2005-03-23,60.09000015258789,60.900001525878906,59.61000061035156,XOM
