Date,Close,High,Low,Ticker
2005-02-07,48.63166809082031,48.78922271728516,48.42159652709961,AXP
2005-02-08,48.2027702331543,48.465362548828125,48.15900421142578,AXP
2005-02-09,47.94018173217773,48.5879020690918,47.83514404296875,AXP
2005-02-10,48.2377815246582,48.44785690307617,47.59881210327149,AXP
2005-02-11,48.30780792236328,48.60540771484375,48.0277099609375,AXP
2005-02-14,47.7913818359375,48.28154754638672,47.6163215637207,AXP
2005-02-15,47.70384979248047,47.95768737792969,47.62507247924805,AXP
2005-02-16,47.80888748168945,47.97519302368164,47.415000915527344,AXP
2005-02-17,47.70384979248047,48.08023071289063,47.70384979248047,AXP
2005-02-18,47.37998962402344,47.62507247924805,47.31871795654297,AXP
2005-02-22,47.07363510131836,47.58130645751953,46.98610305786133,AXP
2005-02-23,47.2574462890625,47.38874053955078,47.01236343383789,AXP
2005-02-24,47.57255554199219,47.73011016845703,47.13490676879883,AXP
2005-02-25,47.77387237548828,47.92267608642578,47.45876693725586,AXP
2005-02-28,47.39749526977539,47.89641571044922,47.222434997558594,AXP
2005-03-01,47.83514404296875,47.97519302368164,47.19617462158203,AXP
2005-03-02,47.87891006469727,48.325313568115234,47.39749526977539,AXP
2005-03-03,47.88766479492188,48.264041900634766,47.7913818359375,AXP
2005-03-04,48.09773635864258,48.52663040161133,48.071475982666016,AXP
2005-03-07,48.09773635864258,48.29030227661133,47.95768737792969,AXP
2005-03-08,47.633827209472656,48.11524200439453,47.57255554199219,AXP
2005-03-09,46.95984649658203,47.56380081176758,46.95984649658203,AXP
2005-03-10,47.292457580566406,47.415000915527344,46.60972595214844,AXP
2005-03-11,46.863563537597656,47.36248397827149,46.522193908691406,AXP
2005-03-14,47.13490676879883,47.4325065612793,46.83730316162109,AXP
2005-03-15,46.82854843139648,47.35372924804688,46.74977111816406,AXP
2005-03-16,46.11080551147461,46.65348815917969,45.953250885009766,AXP
2005-03-17,45.90948486328125,46.17207336425781,45.751930236816406,AXP
2005-03-18,45.865718841552734,46.29461669921875,45.77819061279297,AXP
2005-03-21,45.76943588256836,46.08454513549805,45.53310775756836,AXP
2005-03-22,44.79785537719727,45.93574523925781,44.7365837097168,AXP
2005-03-23,44.132625579833984,44.79785537719727,43.77375411987305,AXP
2005-03-24,44.01008224487305,44.53526306152344,43.98382568359375,AXP
2005-03-28,44.71907806396485,45.01667785644531,44.080108642578125,AXP
2005-03-29,44.5615234375,44.89413833618164,44.43022918701172,AXP
2005-03-30,45.05168914794922,45.1479721069336,44.50900650024414,AXP
2005-03-31,44.96416091918945,45.34054183959961,44.82411193847656,AXP
2005-04-01,44.55276870727539,45.46308135986328,44.50900650024414,AXP
2005-04-04,44.90288925170898,45.03418350219727,44.30768585205078,AXP
2005-04-05,44.83286666870117,44.93790054321289,44.57902908325195,AXP
2005-04-06,45.10420989990234,45.39305877685547,44.9466552734375,AXP
2005-04-07,45.29677581787109,45.41056442260742,45.04293823242188,AXP
2005-04-08,45.11296081542969,45.38430404663086,44.97291564941406,AXP
2005-04-11,44.92039489746094,45.226749420166016,44.68406677246094,AXP
2005-04-12,45.65564727783203,45.79569625854492,44.50900650024414,AXP
2005-04-13,45.58562469482422,45.99701690673828,45.34929275512695,AXP
2005-04-14,44.7365837097168,45.69065856933594,44.72782897949219,AXP
2005-04-15,44.39521789550781,45.52435302734375,44.27267456054688,AXP
2005-04-18,44.57902908325195,44.96416091918945,44.3514518737793,AXP
2005-04-19,44.24641418457031,44.81536102294922,44.2026481628418,AXP
2005-04-20,43.791259765625,44.19389724731445,43.791259765625,AXP
2005-04-21,44.11511993408203,44.59653472900391,43.38862228393555,AXP
2005-04-22,43.59869384765625,44.24641418457031,43.33610153198242,AXP
2005-04-25,44.61404037475586,44.71907806396485,43.791259765625,AXP
2005-04-26,45.1217155456543,45.1217155456543,44.027591705322266,AXP
2005-04-27,45.60313034057617,45.83946228027344,45.07794952392578,AXP
2005-04-28,45.25300979614258,45.5068473815918,45.02543258666992,AXP
2005-04-29,46.12831115722656,46.12831115722656,45.08670425415039,AXP
2005-05-02,46.43466567993164,46.56595993041992,45.97950744628906,AXP
2005-05-03,46.390899658203125,46.73226547241211,46.08454513549805,AXP
2005-05-04,46.8460578918457,46.92483139038086,46.16332244873047,AXP
2005-05-05,46.54845428466797,46.784786224365234,46.21583938598633,AXP
2005-05-06,46.390899658203125,46.82854843139648,46.32087707519531,AXP
2005-05-09,46.20708847045898,46.55720520019531,45.99701690673828,AXP
2005-05-10,45.93574523925781,46.22459411621094,45.82195663452149,AXP
2005-05-11,45.84821319580078,46.11955642700195,45.436824798583984,AXP
2005-05-12,45.63814163208008,46.35588836669922,45.55061340332031,AXP
2005-05-13,45.29677581787109,45.620635986328125,45.07794952392578,AXP
2005-05-16,45.91823959350586,45.98826217651367,45.1567268371582,AXP
2005-05-17,46.07579040527344,46.15456771850586,45.32303237915039,AXP
2005-05-18,46.863563537597656,46.907325744628906,46.17207336425781,AXP
2005-05-19,46.60097122192383,47.00360870361328,46.22459411621094,AXP
2005-05-20,46.44341659545898,46.530948638916016,45.90948486328125,AXP
2005-05-23,46.43466567993164,46.71475982666016,46.30337142944336,AXP
2005-05-24,46.30337142944336,46.39965438842773,46.04077911376953,AXP
2005-05-25,46.067039489746094,46.34713363647461,45.88322448730469,AXP
2005-05-26,46.285865783691406,46.35588836669922,45.97075653076172,AXP
2005-05-27,46.60972595214844,46.6972541809082,46.20708847045898,AXP
2005-05-31,47.13490676879883,47.28370666503906,46.6622428894043,AXP
2005-06-01,47.33622360229492,47.70384979248047,46.95109176635742,AXP
2005-06-02,47.48502349853516,47.57255554199219,47.12615203857422,AXP
2005-06-03,47.42375564575195,47.72135543823242,47.20492935180664,AXP
2005-06-06,47.38874053955078,47.58130645751953,47.17866897583008,AXP
2005-06-07,47.8526496887207,48.11524200439453,47.27495193481445,AXP
2005-06-08,47.74761581420898,48.19401931762695,47.62507247924805,AXP
2005-06-09,47.870155334472656,48.08898162841797,47.42375564575195,AXP
2005-06-10,47.88766479492188,47.92267608642578,47.52878952026367,AXP
2005-06-13,48.10648727416992,48.272796630859375,47.633827209472656,AXP
2005-06-14,48.14149856567383,48.3865852355957,47.88766479492188,AXP
2005-06-15,48.13274765014648,48.29030227661133,47.86140441894531,AXP
2005-06-16,48.071475982666016,48.35157012939453,47.96643829345703,AXP
2005-06-17,47.9926986694336,48.404090881347656,47.931427001953125,AXP
2005-06-20,47.80888748168945,47.931427001953125,47.65133285522461,AXP
2005-06-21,47.92267608642578,48.04521560668945,47.68634414672852,AXP
2005-06-22,47.94893264770508,48.22903060913086,47.8526496887207,AXP
2005-06-23,46.98610305786133,47.870155334472656,46.8460578918457,AXP
2005-06-24,46.92483139038086,47.37123489379883,46.46967697143555,AXP
2005-06-27,46.71475982666016,47.11739730834961,46.62723159790039,AXP
2005-06-28,47.26620101928711,47.32747268676758,46.71475982666016,AXP
2005-06-29,46.83730316162109,47.213680267333984,46.81104278564453,AXP
2005-06-30,46.59222030639648,47.74761581420898,46.51344299316406,AXP
2005-07-01,46.863563537597656,46.99485778808594,46.71475982666016,AXP
2005-07-05,47.222434997558594,47.301212310791016,46.522193908691406,AXP
2005-07-06,46.61847686767578,47.161163330078125,46.59222030639648,AXP
2005-07-07,46.80229187011719,46.82854843139648,45.77819061279297,AXP
2005-07-08,47.20492935180664,47.222434997558594,46.56595993041992,AXP
2005-07-11,47.23994064331055,47.52878952026367,47.00360870361328,AXP
2005-07-12,47.11739730834961,47.30996322631836,46.99485778808594,AXP
2005-07-13,47.20492935180664,47.28370666503906,46.93358612060547,AXP
2005-07-14,47.33622360229492,47.45876693725586,46.80229187011719,AXP
2005-07-15,47.056129455566406,47.33622360229492,46.74977111816406,AXP
2005-07-18,46.390899658203125,46.872314453125,46.390899658203125,AXP
2005-07-19,46.74102020263672,46.872314453125,46.30337142944336,AXP
2005-07-20,47.18742370605469,47.24869537353516,46.51344299316406,AXP
2005-07-21,47.55504989624024,47.74761581420898,47.03862380981445,AXP
2005-07-22,47.76512145996094,47.90517044067383,47.406246185302734,AXP
2005-07-25,47.75636672973633,48.404090881347656,47.75636672973633,AXP
2005-07-26,47.51128387451172,47.96643829345703,47.39749526977539,AXP
2005-07-27,48.09773635864258,48.15900421142578,47.35372924804688,AXP
2005-07-28,48.55289077758789,48.63166809082031,48.16775894165039,AXP
2005-07-29,48.14149856567383,48.67543411254883,48.12399291992188,AXP
2005-08-01,47.9926986694336,48.36032485961914,47.98394775390625,AXP
2005-08-02,48.49161911010742,48.54413986206055,48.05397033691406,AXP
2005-08-03,48.5616455078125,48.5616455078125,48.13274765014648,AXP
2005-08-04,48.88550567626953,49.1568489074707,48.36032485961914,AXP
2005-08-05,48.850494384765625,49.06056594848633,48.762962341308594,AXP
2005-08-08,48.75421142578125,49.01679992675781,48.61416244506836,AXP
2005-08-09,48.65792846679688,48.94677734375,48.517879486083984,AXP
2005-08-10,49.45444869995117,49.752052307128906,49.06056594848633,AXP
2005-08-11,49.717041015625,49.84833526611328,49.34066009521485,AXP
2005-08-12,49.60325241088867,49.76080322265625,49.174354553222656,AXP
2005-08-15,49.48070907592773,49.62075805664063,49.22687149047852,AXP
2005-08-16,49.06931686401367,49.66452026367188,49.01679992675781,AXP
2005-08-17,49.043060302734375,49.279388427734375,48.90301132202149,AXP
2005-08-18,49.1218376159668,49.19186019897461,48.701690673828125,AXP
2005-08-19,49.10432815551758,49.22687149047852,48.92051696777344,AXP
2005-08-22,49.26188278198242,49.5069694519043,49.07807159423828,AXP
2005-08-23,49.01679992675781,49.46320343017578,48.9730339050293,AXP
2005-08-24,48.52663040161133,49.32315444946289,48.52663040161133,AXP
2005-08-25,48.78046798706055,48.81547927856445,48.10648727416992,AXP
2005-08-26,48.15025329589844,48.78046798706055,48.08898162841797,AXP
2005-08-29,48.92051696777344,49.0080451965332,47.89641571044922,AXP
2005-08-30,48.31655883789063,48.841739654541016,48.18526458740234,AXP
2005-08-31,48.35157012939453,48.44785690307617,47.83514404296875,AXP
2005-09-01,48.404090881347656,48.45660781860352,47.95768737792969,AXP
