Date,Open,High,Low,Close,Adj Close,Volume
2005-11-21,33.79484176635742,33.94587707519531,33.354312896728516,33.85777282714844,23.29094123840332,4812445
2005-11-22,33.8263053894043,34.26054000854492,33.73820114135742,34.216487884521484,23.53769874572754,5636660
2005-11-23,34.279422760009766,34.42416763305664,34.09691619873047,34.23536682128906,23.550695419311523,3964873
2005-11-25,34.4052848815918,34.42416763305664,34.07803726196289,34.17873001098633,23.511730194091797,1262461
2005-11-28,34.2101936340332,34.36123275756836,33.99622344970703,34.03398513793945,23.41215705871582,4067681
2005-11-29,34.2668342590332,34.537445068359375,34.07803726196289,34.09691619873047,23.455448150634766,5167269
2005-11-30,34.10950469970703,34.29200744628906,33.870357513427734,33.8829460144043,23.308259963989258,6482326
2005-12-01,34.10950469970703,34.38011169433594,34.07803726196289,34.12208938598633,23.47275733947754,6294824
2005-12-02,34.32976531982422,34.71365737915039,34.20390319824219,34.60667037963867,23.806110382080078,5683535
2005-12-05,34.61296463012695,34.61296463012695,34.191314697265625,34.31088638305664,23.602632522583008,4731724
2005-12-06,34.4493408203125,34.86469650268555,34.166141510009766,34.594085693359375,23.797447204589844,5208583
2005-12-07,34.43675231933594,34.55632400512695,34.241661071777344,34.487098693847656,23.723846435546875,4836439
2005-12-08,34.568912506103516,34.89616012573242,34.4619255065918,34.801761627197266,23.940311431884766,4723779
2005-12-09,34.908748626708984,35.198238372802734,34.833229064941406,34.877281188964844,23.99226951599121,5518756
2005-12-12,35.223411560058594,35.431087493896484,34.908748626708984,34.9590950012207,24.04854393005371,6177555
2005-12-13,34.92762756347656,35.752044677734375,34.801761627197266,35.35557174682617,24.321287155151367,6856535
2005-12-14,35.431087493896484,36.16740036010742,35.38703536987305,35.92825698852539,24.715229034423828,5805570
2005-12-15,35.96601486206055,36.58275604248047,35.96601486206055,36.24921417236328,24.936017990112305,8138699
2005-12-16,36.61422348022461,37.0610466003418,36.450599670410156,36.51982498168945,25.122169494628906,11204198
2005-12-19,36.362491607666016,36.46318435668945,35.92196273803711,35.95972442626953,24.736881256103516,5105139
2005-12-20,36.01007080078125,36.34990692138672,35.97860336303711,36.13593673706055,24.858095169067383,5607422
2005-12-21,36.24921417236328,36.46318435668945,36.0604133605957,36.11075973510742,24.840778350830078,5421032
2005-12-22,36.21774673461914,36.56387710571289,36.123348236083984,36.40654373168945,25.04425621032715,5317430
2005-12-23,36.438011169433594,36.475772857666016,35.97860336303711,36.047828674316406,24.79749870300293,2768515
2005-12-27,36.186279296875,36.356197357177734,35.60100555419922,35.71428680419922,24.568037033081055,4078327
2005-12-28,35.71428680419922,35.88420486450195,35.462554931640625,35.7898063659668,24.619997024536133,3077575
2005-12-29,35.745750427246094,35.99748229980469,35.44367599487305,35.44997024536133,24.386215209960938,2429581
2005-12-30,35.27375793457031,35.32410430908203,34.98426818847656,35.18564987182617,24.204395294189453,3994905
2006-01-03,35.525489807128906,35.65764617919922,34.9024543762207,35.57583236694336,24.472797393798828,5905519
